X,Y,full_id,osm_id,osm_type,addr_city,addr_house,addr_postc,addr_stree,building,building_l,email,internet_a,name,operator,payment_ca,payment_cr,payment_de,payment_vi,tourism,type,website,addr_count,residentia,year,addr_hou_1,building_c,building_u,landuse,building_m,roof_colou,roof_mater,amenity,branch,fax,phone,short_name,social_fac,access,bicycle_pa,building_1,layer,level,parking,parking_co,parking_la,surface,height,social_f_1,addr_neigh,addr_place,postal_cod,roof_shape,building_2,roof_level,roof_orien,building_p,addr_subur,ref,commercial,image,mapillary,history,old_name,wheelchair,shop,building_3,leisure,architect,year_of_co,religion,wikidata,denominati,historic,roof_direc,descriptio,check_date,resi,contact_fa,covered,power,sports,sport,addr_name,shelter_ty,full_id_2,osm_id_2,osm_type_2,addr_city_,addr_cou_1,addr_hou_2,addr_pos_1,addr_str_1,building_4,building_5,resident_1,type_2,year_2,addr_hou_3,height_2,addr_regio,descript_1,landuse_2,name_2,constructi,addr_pla_1,building_6,building_7,place,addr_nei_1,roof_lev_1,roof_mat_1,roof_ori_1,roof_sha_1,roof_col_1,building_8,amenity_2,parking_2,commerci_1,image_2,mapillary_,history_2,designatio,layer_2,building_9,shop_2,building10,wikidata_2,operator_2,building11,developer,phone_2,website_2,alt_name,wheelcha_1,roof_dir_1,natural,contact__1,power_2,old_name_2,ID
103.742872315979,1.38484563281675,w193421709,"193421709",way,Singapore,"306","680306",Choa Chu Kang Avenue 4,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w706622401,"706622401",way,,,,,,,,HDB,,,,,,,residential,Choa Chu Kang Town Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5059"
103.742872315979,1.38484563281675,w193421709,"193421709",way,Singapore,"306","680306",Choa Chu Kang Avenue 4,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421709,"193421709",way,Singapore,SG,"306","680306",Choa Chu Kang Avenue 4,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5060"
103.742704571793,1.38533551607964,w193421710,"193421710",way,Singapore,"307","680307",Choa Chu Kang Avenue 4,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w706622401,"706622401",way,,,,,,,,HDB,,,,,,,residential,Choa Chu Kang Town Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5061"
103.742704571793,1.38533551607964,w193421710,"193421710",way,Singapore,"307","680307",Choa Chu Kang Avenue 4,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421710,"193421710",way,Singapore,SG,"307","680307",Choa Chu Kang Avenue 4,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5062"
103.742786757878,1.38556050764606,w193421711,"193421711",way,Singapore,"308","680308",Choa Chu Kang Avenue 4,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421711,"193421711",way,Singapore,SG,"308","680308",Choa Chu Kang Avenue 4,residential,,HDB,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5063"
103.742786757878,1.38556050764606,w193421711,"193421711",way,Singapore,"308","680308",Choa Chu Kang Avenue 4,residential,,,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w706622401,"706622401",way,,,,,,,,HDB,,,,,,,residential,Choa Chu Kang Town Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5064"
103.739862410667,1.37962439425233,w193421726,"193421726",way,Singapore,"401","680401",Choa Chu Kang Avenue 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5065"
103.739862410667,1.37962439425233,w193421726,"193421726",way,Singapore,"401","680401",Choa Chu Kang Avenue 3,residential,"17",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421726,"193421726",way,Singapore,SG,"401","680401",Choa Chu Kang Avenue 3,residential,"17",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5066"
103.73951224407,1.37920057796422,w193421727,"193421727",way,Singapore,"402","680402",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5067"
103.73951224407,1.37920057796422,w193421727,"193421727",way,Singapore,"402","680402",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421727,"193421727",way,Singapore,SG,"402","680402",Choa Chu Kang Avenue 3,residential,"11",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5068"
103.738925036971,1.37950021235068,w193421728,"193421728",way,Singapore,"403","680403",Choa Chu Kang Avenue 3,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5069"
103.738925036971,1.37950021235068,w193421728,"193421728",way,Singapore,"403","680403",Choa Chu Kang Avenue 3,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421728,"193421728",way,Singapore,SG,"403","680403",Choa Chu Kang Avenue 3,residential,"4",HDB,,,,,,,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5070"
103.738912221774,1.38007238439096,w193421729,"193421729",way,Singapore,"404","680404",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5071"
103.738912221774,1.38007238439096,w193421729,"193421729",way,Singapore,"404","680404",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421729,"193421729",way,Singapore,SG,"404","680404",Choa Chu Kang Avenue 3,residential,"11",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5072"
103.739558572219,1.38013642029672,w193421730,"193421730",way,Singapore,"405","680405",Choa Chu Kang Avenue 3,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5073"
103.739558572219,1.38013642029672,w193421730,"193421730",way,Singapore,"405","680405",Choa Chu Kang Avenue 3,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421730,"193421730",way,Singapore,SG,"405","680405",Choa Chu Kang Avenue 3,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5074"
103.740192101365,1.38027312087482,w193421731,"193421731",way,Singapore,"406","680406",Choa Chu Kang Avenue 3,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5075"
103.740192101365,1.38027312087482,w193421731,"193421731",way,Singapore,"406","680406",Choa Chu Kang Avenue 3,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421731,"193421731",way,Singapore,SG,"406","680406",Choa Chu Kang Avenue 3,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5076"
103.740954539535,1.38033942121717,w193421732,"193421732",way,Singapore,"407","680407",Choa Chu Kang Avenue 3,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5077"
103.740954539535,1.38033942121717,w193421732,"193421732",way,Singapore,"407","680407",Choa Chu Kang Avenue 3,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421732,"193421732",way,Singapore,SG,"407","680407",Choa Chu Kang Avenue 3,residential,"14",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5078"
103.740545624373,1.37991015608222,w193421733,"193421733",way,Singapore,"408","680408",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5079"
103.740545624373,1.37991015608222,w193421733,"193421733",way,Singapore,"408","680408",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421733,"193421733",way,Singapore,SG,"408","680408",Choa Chu Kang Avenue 3,residential,"11",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5080"
103.741977764278,1.38105242986291,w193421734,"193421734",way,Singapore,"409","680409",Choa Chu Kang Avenue 3,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5081"
103.741977764278,1.38105242986291,w193421734,"193421734",way,Singapore,"409","680409",Choa Chu Kang Avenue 3,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421734,"193421734",way,Singapore,SG,"409","680409",Choa Chu Kang Avenue 3,residential,"14",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5082"
103.741570470288,1.38062515760796,w193421735,"193421735",way,Singapore,"410","680410",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5083"
103.741570470288,1.38062515760796,w193421735,"193421735",way,Singapore,"410","680410",Choa Chu Kang Avenue 3,residential,"11",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421735,"193421735",way,Singapore,SG,"410","680410",Choa Chu Kang Avenue 3,residential,"11",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5084"
103.741252729319,1.38096747099687,w193421736,"193421736",way,Singapore,"411","680411",Choa Chu Kang Avenue 3,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5085"
103.741252729319,1.38096747099687,w193421736,"193421736",way,Singapore,"411","680411",Choa Chu Kang Avenue 3,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421736,"193421736",way,Singapore,SG,"411","680411",Choa Chu Kang Avenue 3,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5086"
103.742333734259,1.38173554914022,w193421737,"193421737",way,Singapore,"412","680412",Choa Chu Kang Avenue 3,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5087"
103.742333734259,1.38173554914022,w193421737,"193421737",way,Singapore,"412","680412",Choa Chu Kang Avenue 3,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421737,"193421737",way,Singapore,SG,"412","680412",Choa Chu Kang Avenue 3,residential,"15",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5088"
103.74263063074,1.38136304016311,w193421738,"193421738",way,Singapore,"413","680413",Choa Chu Kang Avenue 3,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5089"
103.74263063074,1.38136304016311,w193421738,"193421738",way,Singapore,"413","680413",Choa Chu Kang Avenue 3,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421738,"193421738",way,Singapore,SG,"413","680413",Choa Chu Kang Avenue 3,residential,"15",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5090"
103.742302223243,1.38217840158157,w193421739,"193421739",way,Singapore,"414","680414",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5091"
103.742302223243,1.38217840158157,w193421739,"193421739",way,Singapore,"414","680414",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421739,"193421739",way,Singapore,SG,"414","680414",Choa Chu Kang Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5092"
103.742486447516,1.38274668930443,w193421740,"193421740",way,Singapore,"415","680415",Choa Chu Kang Avenue 4,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5093"
103.742486447516,1.38274668930443,w193421740,"193421740",way,Singapore,"415","680415",Choa Chu Kang Avenue 4,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421740,"193421740",way,Singapore,SG,"415","680415",Choa Chu Kang Avenue 4,residential,"4",HDB,,,,,,,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5094"
103.742149866257,1.38332082598238,w193421741,"193421741",way,Singapore,"416","680416",Choa Chu Kang Avenue 4,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5095"
103.742149866257,1.38332082598238,w193421741,"193421741",way,Singapore,"416","680416",Choa Chu Kang Avenue 4,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421741,"193421741",way,Singapore,SG,"416","680416",Choa Chu Kang Avenue 4,residential,"15",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5096"
103.741635291332,1.38310609711828,w193421742,"193421742",way,Singapore,"417","680417",Choa Chu Kang Avenue 4,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5097"
103.741635291332,1.38310609711828,w193421742,"193421742",way,Singapore,"417","680417",Choa Chu Kang Avenue 4,residential,"15",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421742,"193421742",way,Singapore,SG,"417","680417",Choa Chu Kang Avenue 4,residential,"15",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5098"
103.741490920279,1.38242835496728,w193421743,"193421743",way,Singapore,"418","680418",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5099"
103.741490920279,1.38242835496728,w193421743,"193421743",way,Singapore,"418","680418",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421743,"193421743",way,Singapore,SG,"418","680418",Choa Chu Kang Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5100"
103.741599918347,1.38192388969328,w193421744,"193421744",way,Singapore,"419","680419",Choa Chu Kang Avenue 4,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5101"
103.741599918347,1.38192388969328,w193421744,"193421744",way,Singapore,"419","680419",Choa Chu Kang Avenue 4,residential,"14",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421744,"193421744",way,Singapore,SG,"419","680419",Choa Chu Kang Avenue 4,residential,"14",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5102"
103.741413918312,1.38145387543087,w193421745,"193421745",way,Singapore,"420","680420",Choa Chu Kang Avenue 4,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421745,"193421745",way,Singapore,SG,"420","680420",Choa Chu Kang Avenue 4,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5103"
103.741413918312,1.38145387543087,w193421745,"193421745",way,Singapore,"420","680420",Choa Chu Kang Avenue 4,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5104"
103.740799424213,1.38176545983853,w193421746,"193421746",way,Singapore,"421","680421",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5105"
103.740799424213,1.38176545983853,w193421746,"193421746",way,Singapore,"421","680421",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421746,"193421746",way,Singapore,SG,"421","680421",Choa Chu Kang Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5106"
103.740963781217,1.38235167833999,w193421747,"193421747",way,Singapore,"422","680422",Choa Chu Kang Avenue 4,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5107"
103.740963781217,1.38235167833999,w193421747,"193421747",way,Singapore,"422","680422",Choa Chu Kang Avenue 4,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421747,"193421747",way,Singapore,SG,"422","680422",Choa Chu Kang Avenue 4,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5108"
103.740367341682,1.3820250141174,w193421748,"193421748",way,Singapore,"423","680423",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5109"
103.740367341682,1.3820250141174,w193421748,"193421748",way,Singapore,"423","680423",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421748,"193421748",way,Singapore,SG,"423","680423",Choa Chu Kang Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5110"
103.740382398978,1.38149717824115,w193421756,"193421756",way,Singapore,"424","680424",Choa Chu Kang Avenue 4,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5111"
103.740382398978,1.38149717824115,w193421756,"193421756",way,Singapore,"424","680424",Choa Chu Kang Avenue 4,residential,"4",,,,,,,,,,,,SG,HDB,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421756,"193421756",way,Singapore,SG,"424","680424",Choa Chu Kang Avenue 4,residential,"4",HDB,,,,,,,,,,,,,,,,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5112"
103.739524903616,1.38120794090213,w193421757,"193421757",way,Singapore,"425","680425",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5113"
103.739524903616,1.38120794090213,w193421757,"193421757",way,Singapore,"425","680425",Choa Chu Kang Avenue 4,residential,"12",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421757,"193421757",way,Singapore,SG,"425","680425",Choa Chu Kang Avenue 4,residential,"12",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5114"
103.739255498546,1.38059777551334,w193421758,"193421758",way,Singapore,"426","680426",Choa Chu Kang Avenue 4,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w705422887,"705422887",way,,,,,,,,HDB,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5115"
103.739255498546,1.38059777551334,w193421758,"193421758",way,Singapore,"426","680426",Choa Chu Kang Avenue 4,residential,"16",,,,,,,,,,,,SG,HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w193421758,"193421758",way,Singapore,SG,"426","680426",Choa Chu Kang Avenue 4,residential,"16",HDB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5116"
